City	State	Year	Est. Population
Meadow Lake township	North Dakota	2015	80
Minnie Lake township	North Dakota	2010	50
Minnie Lake township	North Dakota	2011	50
Minnie Lake township	North Dakota	2012	50
Minnie Lake township	North Dakota	2013	50
Minnie Lake township	North Dakota	2014	50
Minnie Lake township	North Dakota	2015	50
Nelson township	North Dakota	2010	57
Nelson township	North Dakota	2011	57
Nelson township	North Dakota	2012	57
Nelson township	North Dakota	2013	56
Nelson township	North Dakota	2014	57
Nelson township	North Dakota	2015	57
Noltimier township	North Dakota	2010	65
Noltimier township	North Dakota	2011	65
Noltimier township	North Dakota	2012	65
Noltimier township	North Dakota	2013	64
Noltimier township	North Dakota	2014	65
Noltimier township	North Dakota	2015	65
Norma township	North Dakota	2010	36
Norma township	North Dakota	2011	36
Norma township	North Dakota	2012	36
Norma township	North Dakota	2013	36
Norma township	North Dakota	2014	36
Norma township	North Dakota	2015	36
Oakhill township	North Dakota	2010	51
Oakhill township	North Dakota	2011	51
Oakhill township	North Dakota	2012	51
Oakhill township	North Dakota	2013	50
Oakhill township	North Dakota	2014	51
Oakhill township	North Dakota	2015	51
Oriska township	North Dakota	2010	65
Oriska township	North Dakota	2011	65
Oriska township	North Dakota	2012	65
Oriska township	North Dakota	2013	64
Oriska township	North Dakota	2014	65
Oriska township	North Dakota	2015	65
Pierce township	North Dakota	2010	74
Pierce township	North Dakota	2011	74
Pierce township	North Dakota	2012	74
Pierce township	North Dakota	2013	73
Pierce township	North Dakota	2014	74
Pierce township	North Dakota	2015	74
Potter township	North Dakota	2010	34
Potter township	North Dakota	2011	34
Potter township	North Dakota	2012	34
Potter township	North Dakota	2013	34
Potter township	North Dakota	2014	34
Potter township	North Dakota	2015	34
Raritan township	North Dakota	2010	95
Raritan township	North Dakota	2011	95
Raritan township	North Dakota	2012	95
Raritan township	North Dakota	2013	96
Raritan township	North Dakota	2014	97
Raritan township	North Dakota	2015	96
Rogers township	North Dakota	2010	42
Rogers township	North Dakota	2011	42
Rogers township	North Dakota	2012	42
Rogers township	North Dakota	2013	42
Rogers township	North Dakota	2014	42
Rogers township	North Dakota	2015	42
Rosebud township	North Dakota	2010	55
Rosebud township	North Dakota	2011	55
Rosebud township	North Dakota	2012	55
Rosebud township	North Dakota	2013	54
Rosebud township	North Dakota	2014	55
Rosebud township	North Dakota	2015	55
Sibley Trail township	North Dakota	2010	92
Sibley Trail township	North Dakota	2011	92
Sibley Trail township	North Dakota	2012	92
Sibley Trail township	North Dakota	2013	92
Sibley Trail township	North Dakota	2014	93
Sibley Trail township	North Dakota	2015	94
Skandia township	North Dakota	2010	40
Skandia township	North Dakota	2011	40
Skandia township	North Dakota	2012	40
Skandia township	North Dakota	2013	40
Skandia township	North Dakota	2014	40
Skandia township	North Dakota	2015	40
Spring Creek township	North Dakota	2010	74
Spring Creek township	North Dakota	2011	74
Spring Creek township	North Dakota	2012	74
Spring Creek township	North Dakota	2013	73
Spring Creek township	North Dakota	2014	74
Spring Creek township	North Dakota	2015	74
Springvale township	North Dakota	2010	53
Springvale township	North Dakota	2011	53
Springvale township	North Dakota	2012	53
Springvale township	North Dakota	2013	52
Springvale township	North Dakota	2014	53
Springvale township	North Dakota	2015	53
Stewart township	North Dakota	2010	89
Stewart township	North Dakota	2011	89
Stewart township	North Dakota	2012	89
Stewart township	North Dakota	2013	90
Stewart township	North Dakota	2014	93
Stewart township	North Dakota	2015	92
Svea township	North Dakota	2010	41
Svea township	North Dakota	2011	41
Svea township	North Dakota	2012	41
Svea township	North Dakota	2013	41
Svea township	North Dakota	2014	41
Svea township	North Dakota	2015	41
Thordenskjold township	North Dakota	2010	67
Thordenskjold township	North Dakota	2011	67
Thordenskjold township	North Dakota	2012	67
Thordenskjold township	North Dakota	2013	66
Thordenskjold township	North Dakota	2014	67
Thordenskjold township	North Dakota	2015	67
Uxbridge township	North Dakota	2010	89
Uxbridge township	North Dakota	2011	89
Uxbridge township	North Dakota	2012	89
Uxbridge township	North Dakota	2013	88
Uxbridge township	North Dakota	2014	89
Uxbridge township	North Dakota	2015	88
Valley township	North Dakota	2010	504
Valley township	North Dakota	2011	504
Valley township	North Dakota	2012	506
Valley township	North Dakota	2013	502
Valley township	North Dakota	2014	508
Valley township	North Dakota	2015	509
Weimer township	North Dakota	2010	47
Weimer township	North Dakota	2011	47
Weimer township	North Dakota	2012	47
Weimer township	North Dakota	2013	47
Weimer township	North Dakota	2014	47
Weimer township	North Dakota	2015	47
Albert township	North Dakota	2010	51
Albert township	North Dakota	2011	51
Albert township	North Dakota	2012	51
Albert township	North Dakota	2013	51
Albert township	North Dakota	2014	52
Albert township	North Dakota	2015	52
Arne township	North Dakota	2010	42
Arne township	North Dakota	2011	42
Arne township	North Dakota	2012	42
Arne township	North Dakota	2013	42
Arne township	North Dakota	2014	43
Arne township	North Dakota	2015	42
Aurora township	North Dakota	2010	32
Aurora township	North Dakota	2011	32
Aurora township	North Dakota	2012	32
Aurora township	North Dakota	2013	32
Aurora township	North Dakota	2014	33
Aurora township	North Dakota	2015	32
Beaver township	North Dakota	2010	25
Beaver township	North Dakota	2011	25
Beaver township	North Dakota	2012	25
Beaver township	North Dakota	2013	25
Beaver township	North Dakota	2014	26
Beaver township	North Dakota	2015	25
Broe township	North Dakota	2010	35
Broe township	North Dakota	2011	35
Broe township	North Dakota	2012	35
Broe township	North Dakota	2013	35
Broe township	North Dakota	2014	36
Broe township	North Dakota	2015	35
Butte Valley township	North Dakota	2010	55
Butte Valley township	North Dakota	2011	55
Butte Valley township	North Dakota	2012	55
Butte Valley township	North Dakota	2013	55
Butte Valley township	North Dakota	2014	56
Butte Valley township	North Dakota	2015	56
East Fork township	North Dakota	2010	35
East Fork township	North Dakota	2011	35
East Fork township	North Dakota	2012	35
East Fork township	North Dakota	2013	35
East Fork township	North Dakota	2014	36
East Fork township	North Dakota	2015	35
Eldon township	North Dakota	2010	35
Eldon township	North Dakota	2011	35
Eldon township	North Dakota	2012	35
Eldon township	North Dakota	2013	35
Eldon township	North Dakota	2014	36
Eldon township	North Dakota	2015	35
Esmond township	North Dakota	2010	37
Esmond township	North Dakota	2011	37
Esmond township	North Dakota	2012	37
Esmond township	North Dakota	2013	37
Esmond township	North Dakota	2014	38
Esmond township	North Dakota	2015	37
Hesper township	North Dakota	2010	56
Hesper township	North Dakota	2011	56
Hesper township	North Dakota	2012	56
Hesper township	North Dakota	2013	56
Hesper township	North Dakota	2014	57
Hesper township	North Dakota	2015	57
Impark township	North Dakota	2010	29
Impark township	North Dakota	2011	29
Impark township	North Dakota	2012	29
Impark township	North Dakota	2013	29
Impark township	North Dakota	2014	30
Impark township	North Dakota	2015	29
Iowa township	North Dakota	2010	25
Iowa township	North Dakota	2011	25
Iowa township	North Dakota	2012	25
Iowa township	North Dakota	2013	25
Iowa township	North Dakota	2014	25
Iowa township	North Dakota	2015	25
Irvine township	North Dakota	2010	16
Irvine township	North Dakota	2011	16
Irvine township	North Dakota	2012	16
Irvine township	North Dakota	2013	16
Irvine township	North Dakota	2014	16
Irvine township	North Dakota	2015	16
Isabel township	North Dakota	2010	46
Isabel township	North Dakota	2011	46
Isabel township	North Dakota	2012	46
Isabel township	North Dakota	2013	46
Isabel township	North Dakota	2014	47
Isabel township	North Dakota	2015	47
Knox township	North Dakota	2010	28
Knox township	North Dakota	2011	28
Knox township	North Dakota	2012	28
Knox township	North Dakota	2013	28
Knox township	North Dakota	2014	29
Knox township	North Dakota	2015	28
Lake Ibsen township	North Dakota	2010	23
Lake Ibsen township	North Dakota	2011	23
Lake Ibsen township	North Dakota	2012	23
Lake Ibsen township	North Dakota	2013	23
Lake Ibsen township	North Dakota	2014	23
Lake Ibsen township	North Dakota	2015	23
Lallie township	North Dakota	2010	453
Lallie township	North Dakota	2011	454
Lallie township	North Dakota	2012	455
Lallie township	North Dakota	2013	462
Lallie township	North Dakota	2014	473
Lallie township	North Dakota	2015	469
Leeds township	North Dakota	2010	77
Leeds township	North Dakota	2011	77
Leeds township	North Dakota	2012	78
Leeds township	North Dakota	2013	78
Leeds township	North Dakota	2014	78
Leeds township	North Dakota	2015	78
Lohnes township	North Dakota	2010	36
Lohnes township	North Dakota	2011	36
Lohnes township	North Dakota	2012	36
Lohnes township	North Dakota	2013	36
Lohnes township	North Dakota	2014	37
Lohnes township	North Dakota	2015	36
McClellan township	North Dakota	2010	46
McClellan township	North Dakota	2011	46
McClellan township	North Dakota	2012	46
McClellan township	North Dakota	2013	46
McClellan township	North Dakota	2014	47
McClellan township	North Dakota	2015	47
Minco township	North Dakota	2010	19
Minco township	North Dakota	2011	19
Minco township	North Dakota	2012	19
Minco township	North Dakota	2013	19
Minco township	North Dakota	2014	19
Minco township	North Dakota	2015	19
Mission township	North Dakota	2010	1087
Mission township	North Dakota	2011	1090
Mission township	North Dakota	2012	1097
Mission township	North Dakota	2013	1125
Mission township	North Dakota	2014	1153
Mission township	North Dakota	2015	1148
Normania township	North Dakota	2010	44
Normania township	North Dakota	2011	44
Normania township	North Dakota	2012	44
Normania township	North Dakota	2013	44
Normania township	North Dakota	2014	45
Normania township	North Dakota	2015	44
North Viking township	North Dakota	2010	59
North Viking township	North Dakota	2011	59
North Viking township	North Dakota	2012	59
North Viking township	North Dakota	2013	59
North Viking township	North Dakota	2014	60
North Viking township	North Dakota	2015	60
Oberon township	North Dakota	2010	67
Oberon township	North Dakota	2011	67
Oberon township	North Dakota	2012	67
Oberon township	North Dakota	2013	67
Oberon township	North Dakota	2014	68
Oberon township	North Dakota	2015	68
Pleasant Lake township	North Dakota	2010	74
Pleasant Lake township	North Dakota	2011	74
Pleasant Lake township	North Dakota	2012	74
Pleasant Lake township	North Dakota	2013	74
Pleasant Lake township	North Dakota	2014	75
Pleasant Lake township	North Dakota	2015	75
Rich Valley township	North Dakota	2010	40
Rich Valley township	North Dakota	2011	40
Rich Valley township	North Dakota	2012	40
Rich Valley township	North Dakota	2013	40
Rich Valley township	North Dakota	2014	41
Rich Valley township	North Dakota	2015	40
Riggin township	North Dakota	2010	47
Riggin township	North Dakota	2011	47
Riggin township	North Dakota	2012	47
Riggin township	North Dakota	2013	49
Riggin township	North Dakota	2014	50
Riggin township	North Dakota	2015	50
Rock township	North Dakota	2010	29
Rock township	North Dakota	2011	29
Rock township	North Dakota	2012	29
Rock township	North Dakota	2013	29
Rock township	North Dakota	2014	30
Rock township	North Dakota	2015	29
South Viking township	North Dakota	2010	61
South Viking township	North Dakota	2011	61
South Viking township	North Dakota	2012	61
South Viking township	North Dakota	2013	61
South Viking township	North Dakota	2014	62
South Viking township	North Dakota	2015	62
Twin Lake township	North Dakota	2010	39
Twin Lake township	North Dakota	2011	39
Twin Lake township	North Dakota	2012	39
Twin Lake township	North Dakota	2013	39
Twin Lake township	North Dakota	2014	40
Twin Lake township	North Dakota	2015	39
Twin Tree township	North Dakota	2010	143
Twin Tree township	North Dakota	2011	144
Twin Tree township	North Dakota	2012	144
Twin Tree township	North Dakota	2013	147
Twin Tree township	North Dakota	2014	149
Twin Tree township	North Dakota	2015	147
Warwick township	North Dakota	2010	64
Warwick township	North Dakota	2011	64
Warwick township	North Dakota	2012	64
Warwick township	North Dakota	2013	64
Warwick township	North Dakota	2014	65
Warwick township	North Dakota	2015	65
West Antelope township	North Dakota	2010	21
West Antelope township	North Dakota	2011	21
West Antelope township	North Dakota	2012	21
West Antelope township	North Dakota	2013	21
West Antelope township	North Dakota	2014	21
West Antelope township	North Dakota	2015	21
West Bay township	North Dakota	2010	57
West Bay township	North Dakota	2011	57
West Bay township	North Dakota	2012	57
West Bay township	North Dakota	2013	57
West Bay township	North Dakota	2014	58
West Bay township	North Dakota	2015	58
Wood Lake township	North Dakota	2010	522
Wood Lake township	North Dakota	2011	523
Wood Lake township	North Dakota	2012	526
Wood Lake township	North Dakota	2013	535
Wood Lake township	North Dakota	2014	545
Wood Lake township	North Dakota	2015	542
York township	North Dakota	2010	27
York township	North Dakota	2011	27
York township	North Dakota	2012	27
York township	North Dakota	2013	27
York township	North Dakota	2014	28
York township	North Dakota	2015	27
Amity township	North Dakota	2010	33
Amity township	North Dakota	2011	33
Amity township	North Dakota	2012	33
Amity township	North Dakota	2013	34
