City	State	Year	Est. Population
New Witten town	South Dakota	2014	77
New Witten town	South Dakota	2015	77
New Witten town	South Dakota	2010	79
New Witten town	South Dakota	2011	79
New Witten town	South Dakota	2012	78
New Witten town	South Dakota	2013	77
New Witten town	South Dakota	2014	77
New Witten town	South Dakota	2015	77
Chancellor town	South Dakota	2010	264
Chancellor town	South Dakota	2011	263
Chancellor town	South Dakota	2012	265
Chancellor town	South Dakota	2013	263
Chancellor town	South Dakota	2014	264
Chancellor town	South Dakota	2015	259
Davis town	South Dakota	2010	85
Davis town	South Dakota	2011	85
Davis town	South Dakota	2012	85
Davis town	South Dakota	2013	84
Davis town	South Dakota	2014	84
Davis town	South Dakota	2015	83
Dolton town	South Dakota	2010	37
Dolton town	South Dakota	2011	37
Dolton town	South Dakota	2012	37
Dolton town	South Dakota	2013	37
Dolton town	South Dakota	2014	37
Dolton town	South Dakota	2015	36
Monroe town	South Dakota	2010	160
Monroe town	South Dakota	2011	160
Monroe town	South Dakota	2012	159
Monroe town	South Dakota	2013	158
Monroe town	South Dakota	2014	159
Monroe town	South Dakota	2015	156
Chancellor town	South Dakota	2010	264
Chancellor town	South Dakota	2011	263
Chancellor town	South Dakota	2012	265
Chancellor town	South Dakota	2013	263
Chancellor town	South Dakota	2014	264
Chancellor town	South Dakota	2015	259
Chancellor town	South Dakota	2010	264
Chancellor town	South Dakota	2011	263
Chancellor town	South Dakota	2012	265
Chancellor town	South Dakota	2013	263
Chancellor town	South Dakota	2014	264
Chancellor town	South Dakota	2015	259
Davis town	South Dakota	2010	85
Davis town	South Dakota	2011	85
Davis town	South Dakota	2012	85
Davis town	South Dakota	2013	84
Davis town	South Dakota	2014	84
Davis town	South Dakota	2015	83
Davis town	South Dakota	2010	85
Davis town	South Dakota	2011	85
Davis town	South Dakota	2012	85
Davis town	South Dakota	2013	84
Davis town	South Dakota	2014	84
Davis town	South Dakota	2015	83
Dolton town	South Dakota	2010	37
Dolton town	South Dakota	2011	37
Dolton town	South Dakota	2012	37
Dolton town	South Dakota	2013	37
Dolton town	South Dakota	2014	37
Dolton town	South Dakota	2015	36
Dolton town	South Dakota	2010	37
Dolton town	South Dakota	2011	37
Dolton town	South Dakota	2012	37
Dolton town	South Dakota	2013	37
Dolton town	South Dakota	2014	37
Dolton town	South Dakota	2015	36
Monroe town	South Dakota	2010	160
Monroe town	South Dakota	2011	160
Monroe town	South Dakota	2012	159
Monroe town	South Dakota	2013	158
Monroe town	South Dakota	2014	159
Monroe town	South Dakota	2015	156
Monroe town	South Dakota	2010	160
Monroe town	South Dakota	2011	160
Monroe town	South Dakota	2012	159
Monroe town	South Dakota	2013	158
Monroe town	South Dakota	2014	159
Monroe town	South Dakota	2015	156
Akaska town	South Dakota	2010	42
Akaska town	South Dakota	2011	42
Akaska town	South Dakota	2012	43
Akaska town	South Dakota	2013	42
Akaska town	South Dakota	2014	42
Akaska town	South Dakota	2015	42
Glenham town	South Dakota	2010	105
Glenham town	South Dakota	2011	105
Glenham town	South Dakota	2012	108
Glenham town	South Dakota	2013	105
Glenham town	South Dakota	2014	106
Glenham town	South Dakota	2015	107
Java town	South Dakota	2010	129
Java town	South Dakota	2011	129
Java town	South Dakota	2012	132
Java town	South Dakota	2013	130
Java town	South Dakota	2014	131
Java town	South Dakota	2015	131
Lowry town	South Dakota	2010	6
Lowry town	South Dakota	2011	6
Lowry town	South Dakota	2012	6
Lowry town	South Dakota	2013	6
Lowry town	South Dakota	2014	6
Lowry town	South Dakota	2015	6
Gayville town	South Dakota	2010	405
Gayville town	South Dakota	2011	405
Gayville town	South Dakota	2012	404
Gayville town	South Dakota	2013	406
Gayville town	South Dakota	2014	413
Gayville town	South Dakota	2015	411
Lesterville town	South Dakota	2010	127
Lesterville town	South Dakota	2011	127
Lesterville town	South Dakota	2012	127
Lesterville town	South Dakota	2013	127
Lesterville town	South Dakota	2014	127
Lesterville town	South Dakota	2015	127
Mission Hill town	South Dakota	2010	177
Mission Hill town	South Dakota	2011	177
Mission Hill town	South Dakota	2012	177
Mission Hill town	South Dakota	2013	177
Mission Hill town	South Dakota	2014	177
Mission Hill town	South Dakota	2015	177
Utica town	South Dakota	2010	65
Utica town	South Dakota	2011	65
Utica town	South Dakota	2012	65
Utica town	South Dakota	2013	65
Utica town	South Dakota	2014	65
Utica town	South Dakota	2015	65
Volin town	South Dakota	2010	161
Volin town	South Dakota	2011	161
Volin town	South Dakota	2012	161
Volin town	South Dakota	2013	161
Volin town	South Dakota	2014	161
Volin town	South Dakota	2015	161
Gayville town	South Dakota	2010	405
Gayville town	South Dakota	2011	405
Gayville town	South Dakota	2012	404
Gayville town	South Dakota	2013	406
Gayville town	South Dakota	2014	413
Gayville town	South Dakota	2015	411
Gayville town	South Dakota	2010	405
Gayville town	South Dakota	2011	405
Gayville town	South Dakota	2012	404
Gayville town	South Dakota	2013	406
Gayville town	South Dakota	2014	413
Gayville town	South Dakota	2015	411
Lesterville town	South Dakota	2010	127
Lesterville town	South Dakota	2011	127
Lesterville town	South Dakota	2012	127
Lesterville town	South Dakota	2013	127
Lesterville town	South Dakota	2014	127
Lesterville town	South Dakota	2015	127
Lesterville town	South Dakota	2010	127
Lesterville town	South Dakota	2011	127
Lesterville town	South Dakota	2012	127
Lesterville town	South Dakota	2013	127
Lesterville town	South Dakota	2014	127
Lesterville town	South Dakota	2015	127
Mission Hill town	South Dakota	2010	177
Mission Hill town	South Dakota	2011	177
Mission Hill town	South Dakota	2012	177
Mission Hill town	South Dakota	2013	177
Mission Hill town	South Dakota	2014	177
Mission Hill town	South Dakota	2015	177
Mission Hill town	South Dakota	2010	177
Mission Hill town	South Dakota	2011	177
Mission Hill town	South Dakota	2012	177
Mission Hill town	South Dakota	2013	177
Mission Hill town	South Dakota	2014	177
Mission Hill town	South Dakota	2015	177
Utica town	South Dakota	2010	65
Utica town	South Dakota	2011	65
Utica town	South Dakota	2012	65
Utica town	South Dakota	2013	65
Utica town	South Dakota	2014	65
Utica town	South Dakota	2015	65
Utica town	South Dakota	2010	65
Utica town	South Dakota	2011	65
Utica town	South Dakota	2012	65
Utica town	South Dakota	2013	65
Utica town	South Dakota	2014	65
Utica town	South Dakota	2015	65
Volin town	South Dakota	2010	161
Volin town	South Dakota	2011	161
Volin town	South Dakota	2012	161
Volin town	South Dakota	2013	161
Volin town	South Dakota	2014	161
Volin town	South Dakota	2015	161
Volin town	South Dakota	2010	161
Volin town	South Dakota	2011	161
Volin town	South Dakota	2012	161
Volin town	South Dakota	2013	161
Volin town	South Dakota	2014	161
Volin town	South Dakota	2015	161
Adamsville town	Tennessee	2010	2207
Adamsville town	Tennessee	2011	2207
Adamsville town	Tennessee	2012	2208
Adamsville town	Tennessee	2013	2228
Adamsville town	Tennessee	2014	2245
Adamsville town	Tennessee	2015	2248
Alamo town	Tennessee	2010	2490
Alamo town	Tennessee	2011	2490
Alamo town	Tennessee	2012	2484
Alamo town	Tennessee	2013	2490
Alamo town	Tennessee	2014	2485
Alamo town	Tennessee	2015	2492
Alexandria town	Tennessee	2010	966
Alexandria town	Tennessee	2011	966
Alexandria town	Tennessee	2012	970
Alexandria town	Tennessee	2013	974
Alexandria town	Tennessee	2014	982
Alexandria town	Tennessee	2015	982
Altamont town	Tennessee	2010	1048
Altamont town	Tennessee	2011	1049
Altamont town	Tennessee	2012	1041
Altamont town	Tennessee	2013	1040
Altamont town	Tennessee	2014	1028
Altamont town	Tennessee	2015	1026
Arlington town	Tennessee	2010	11517
Arlington town	Tennessee	2011	11530
Arlington town	Tennessee	2012	11595
Arlington town	Tennessee	2013	11671
Arlington town	Tennessee	2014	11654
Arlington town	Tennessee	2015	11634
Ashland City town	Tennessee	2010	4547
Ashland City town	Tennessee	2011	4644
Ashland City town	Tennessee	2012	4624
Ashland City town	Tennessee	2013	4642
Ashland City town	Tennessee	2014	4645
Ashland City town	Tennessee	2015	4668
Atoka town	Tennessee	2010	8379
Atoka town	Tennessee	2011	8525
Atoka town	Tennessee	2012	8622
Atoka town	Tennessee	2013	8742
Atoka town	Tennessee	2014	8845
Atoka town	Tennessee	2015	8963
Atwood town	Tennessee	2010	938
Atwood town	Tennessee	2011	935
Atwood town	Tennessee	2012	931
Atwood town	Tennessee	2013	932
Atwood town	Tennessee	2014	932
Atwood town	Tennessee	2015	928
Auburntown town	Tennessee	2010	269
Auburntown town	Tennessee	2011	269
Auburntown town	Tennessee	2012	268
Auburntown town	Tennessee	2013	270
Auburntown town	Tennessee	2014	268
Auburntown town	Tennessee	2015	267
Baileyton town	Tennessee	2010	431
Baileyton town	Tennessee	2011	431
Baileyton town	Tennessee	2012	431
Baileyton town	Tennessee	2013	429
Baileyton town	Tennessee	2014	426
Baileyton town	Tennessee	2015	428
Baxter town	Tennessee	2010	1361
Baxter town	Tennessee	2011	1364
Baxter town	Tennessee	2012	1378
Baxter town	Tennessee	2013	1382
Baxter town	Tennessee	2014	1391
Baxter town	Tennessee	2015	1396
Beersheba Springs town	Tennessee	2010	477
Beersheba Springs town	Tennessee	2011	477
Beersheba Springs town	Tennessee	2012	475
Beersheba Springs town	Tennessee	2013	475
Beersheba Springs town	Tennessee	2014	470
Beersheba Springs town	Tennessee	2015	470
Bell Buckle town	Tennessee	2010	500
Bell Buckle town	Tennessee	2011	500
Bell Buckle town	Tennessee	2012	499
Bell Buckle town	Tennessee	2013	500
Bell Buckle town	Tennessee	2014	502
Bell Buckle town	Tennessee	2015	511
Benton town	Tennessee	2010	1385
Benton town	Tennessee	2011	1380
Benton town	Tennessee	2012	1361
Benton town	Tennessee	2013	1337
Benton town	Tennessee	2014	1323
Benton town	Tennessee	2015	1308
Bethel Springs town	Tennessee	2010	718
Bethel Springs town	Tennessee	2011	717
Bethel Springs town	Tennessee	2012	712
Bethel Springs town	Tennessee	2013	715
Bethel Springs town	Tennessee	2014	713
Bethel Springs town	Tennessee	2015	715
Big Sandy town	Tennessee	2010	554
Big Sandy town	Tennessee	2011	554
Big Sandy town	Tennessee	2012	553
Big Sandy town	Tennessee	2013	548
Big Sandy town	Tennessee	2014	546
Big Sandy town	Tennessee	2015	541
Braden town	Tennessee	2010	282
Braden town	Tennessee	2011	282
Braden town	Tennessee	2012	280
Braden town	Tennessee	2013	279
Braden town	Tennessee	2014	278
Braden town	Tennessee	2015	276
Bradford town	Tennessee	2010	1048
Bradford town	Tennessee	2011	1047
Bradford town	Tennessee	2012	1044
Bradford town	Tennessee	2013	1035
Bradford town	Tennessee	2014	1025
Bradford town	Tennessee	2015	1018
Brighton town	Tennessee	2010	2883
Brighton town	Tennessee	2011	2889
Brighton town	Tennessee	2012	2917
Brighton town	Tennessee	2013	2942
Brighton town	Tennessee	2014	2947
Brighton town	Tennessee	2015	2951
Bruceton town	Tennessee	2010	1478
Bruceton town	Tennessee	2011	1474
Bruceton town	Tennessee	2012	1464
Bruceton town	Tennessee	2013	1461
Bruceton town	Tennessee	2014	1457
Bruceton town	Tennessee	2015	1450
Bulls Gap town	Tennessee	2010	738
Bulls Gap town	Tennessee	2011	738
Bulls Gap town	Tennessee	2012	734
Bulls Gap town	Tennessee	2013	731
Bulls Gap town	Tennessee	2014	732
Bulls Gap town	Tennessee	2015	727
Burlison town	Tennessee	2010	419
Burlison town	Tennessee	2011	418
Burlison town	Tennessee	2012	418
Burlison town	Tennessee	2013	421
Burlison town	Tennessee	2014	420
Burlison town	Tennessee	2015	419
Burns town	Tennessee	2010	1464
Burns town	Tennessee	2011	1464
Burns town	Tennessee	2012	1463
Burns town	Tennessee	2013	1462
Burns town	Tennessee	2014	1452
Burns town	Tennessee	2015	1457
Byrdstown town	Tennessee	2010	802
Byrdstown town	Tennessee	2011	801
Byrdstown town	Tennessee	2012	811
Byrdstown town	Tennessee	2013	802
Byrdstown town	Tennessee	2014	799
Byrdstown town	Tennessee	2015	804
Calhoun town	Tennessee	2010	490
Calhoun town	Tennessee	2011	489
Calhoun town	Tennessee	2012	491
Calhoun town	Tennessee	2013	493
Calhoun town	Tennessee	2014	493
Calhoun town	Tennessee	2015	496
Carthage town	Tennessee	2010	2306
Carthage town	Tennessee	2011	2302
Carthage town	Tennessee	2012	2295
Carthage town	Tennessee	2013	2287
Carthage town	Tennessee	2014	2273
Carthage town	Tennessee	2015	2264
Caryville town	Tennessee	2010	2297
Caryville town	Tennessee	2011	2293
Caryville town	Tennessee	2012	2281
Caryville town	Tennessee	2013	2274
Caryville town	Tennessee	2014	2255
Caryville town	Tennessee	2015	2222
Centertown town	Tennessee	2010	243
Centertown town	Tennessee	2011	243
Centertown town	Tennessee	2012	244
Centertown town	Tennessee	2013	243
Centertown town	Tennessee	2014	244
Centertown town	Tennessee	2015	244
Centerville town	Tennessee	2010	3641
Centerville town	Tennessee	2011	3633
Centerville town	Tennessee	2012	3585
Centerville town	Tennessee	2013	3554
Centerville town	Tennessee	2014	3571
Centerville town	Tennessee	2015	3591
Chapel Hill town	Tennessee	2010	1445
Chapel Hill town	Tennessee	2011	1448
Chapel Hill town	Tennessee	2012	1453
Chapel Hill town	Tennessee	2013	1454
Chapel Hill town	Tennessee	2014	1461
Chapel Hill town	Tennessee	2015	1463
Charlotte town	Tennessee	2010	1491
Charlotte town	Tennessee	2011	1491
Charlotte town	Tennessee	2012	1494
Charlotte town	Tennessee	2013	1497
Charlotte town	Tennessee	2014	1491
Charlotte town	Tennessee	2015	1495
Clarksburg town	Tennessee	2010	393
Clarksburg town	Tennessee	2011	392
Clarksburg town	Tennessee	2012	390
Clarksburg town	Tennessee	2013	390
Clarksburg town	Tennessee	2014	390
Clarksburg town	Tennessee	2015	387
Collierville town	Tennessee	2010	45604
Collierville town	Tennessee	2011	45667
Collierville town	Tennessee	2012	45920
Collierville town	Tennessee	2013	46386
Collierville town	Tennessee	2014	47270
Collierville town	Tennessee	2015	48649
Coopertown town	Tennessee	2010	4278
Coopertown town	Tennessee	2011	4279
Coopertown town	Tennessee	2012	4297
Coopertown town	Tennessee	2013	4288
Coopertown town	Tennessee	2014	4331
Coopertown town	Tennessee	2015	4380
Cornersville town	Tennessee	2010	1194
Cornersville town	Tennessee	2011	1195
Cornersville town	Tennessee	2012	1199
Cornersville town	Tennessee	2013	1196
Cornersville town	Tennessee	2014	1203
Cornersville town	Tennessee	2015	1211
Cottage Grove town	Tennessee	2010	88
Cottage Grove town	Tennessee	2011	88
Cottage Grove town	Tennessee	2012	88
Cottage Grove town	Tennessee	2013	88
Cottage Grove town	Tennessee	2014	88
Cottage Grove town	Tennessee	2015	88
Cumberland City town	Tennessee	2010	311
Cumberland City town	Tennessee	2011	312
Cumberland City town	Tennessee	2012	308
Cumberland City town	Tennessee	2013	308
Cumberland City town	Tennessee	2014	307
Cumberland City town	Tennessee	2015	304
Cumberland Gap town	Tennessee	2010	494
Cumberland Gap town	Tennessee	2011	494
Cumberland Gap town	Tennessee	2012	490
Cumberland Gap town	Tennessee	2013	484
Cumberland Gap town	Tennessee	2014	481
Cumberland Gap town	Tennessee	2015	489
Dandridge town	Tennessee	2010	2802
Dandridge town	Tennessee	2011	2802
Dandridge town	Tennessee	2012	2818
Dandridge town	Tennessee	2013	2838
Dandridge town	Tennessee	2014	2844
Dandridge town	Tennessee	2015	2872
Decatur town	Tennessee	2010	1594
Decatur town	Tennessee	2011	1596
Decatur town	Tennessee	2012	1575
Decatur town	Tennessee	2013	1573
Decatur town	Tennessee	2014	1569
Decatur town	Tennessee	2015	1570
Decaturville town	Tennessee	2010	870
Decaturville town	Tennessee	2011	869
Decaturville town	Tennessee	2012	867
